id;name;longitude;latitude;geometry;description;historic;amenity;height;website;type
1835218897;Cima Maresse;10.5599675;45.9293123;POINT (10.5599675 45.9293123);;;;;;peak
1835218898;Cingolo Rosso;10.5336335;45.9248176;POINT (10.5336335 45.9248176);;;;;;peak
1835230132;Pal di Dalgon;10.7227269;46.1883172;POINT (10.7227269 46.1883172);;;;;;peak
1836348476;Unnamed;11.8278143;46.4734711;POINT (11.8278143 46.4734711);;;;;;
1838692508;Carè Alto;10.5961045;46.1080848;POINT (10.5961045 46.1080848);;;;;;peak
1841866732;Cavra de Lizon;10.8937678;45.9566;POINT (10.8937678 45.9566);;;;;;
1841866735;Cavra del Vincenzo;10.9122829;45.9720349;POINT (10.9122829 45.9720349);;;;;;
1841866740;Cavra dele Gere Longhe;10.9042424;45.9668616;POINT (10.9042424 45.9668616);;;;;;
1862040841;Cima degli Armi;10.9009137;46.1681556;POINT (10.9009137 46.1681556);;;;;;peak
1862040842;Spallone dei Massodi;10.9029184;46.1735987;POINT (10.9029184 46.1735987);;;;;;peak
1864782402;Monte Parmesan;11.1142212;45.7739133;POINT (11.1142212 45.7739133);;;;;;peak
1867003751;Unnamed;11.0834988;45.9503358;POINT (11.0834988 45.9503358);;;;;;
1868700830;Crozzon di Lares;10.5921452;46.1485487;POINT (10.5921452 46.1485487);;;;;;peak
1868700831;La Bottiglia;10.5869703;46.1376145;POINT (10.5869703 46.1376145);;;;;;peak
1868700836;Punta Attilio Calvi;10.5884773;46.1416323;POINT (10.5884773 46.1416323);;;;;;peak
1868749307;Monte Folletto;10.5882367;46.1232325;POINT (10.5882367 46.1232325);;;;;;peak
1869952914;Unnamed;11.1598591;46.0858179;POINT (11.1598591 46.0858179);;;;;;
1875057277;Cengio Rosso;11.1107512;45.9194339;POINT (11.1107512 45.9194339);;;;;;
1876585348;Karspitze - Cima di Quaira;10.8520996;46.4392927;POINT (10.8520996 46.4392927);;;;;;peak
1876585385;Unnamed;10.8300427;46.440838;POINT (10.8300427 46.440838);;;;;;peak
1876585688;Cima del Lago;10.8707818;46.4447978;POINT (10.8707818 46.4447978);;;;;;peak
1876585806;Gleck - Collecchio;10.7969076;46.4461374;POINT (10.7969076 46.4461374);;;;;;peak
1876586896;Köllkuppe - Cima Marmotta;10.6828809;46.4497562;POINT (10.6828809 46.4497562);;;;;;peak
1876586959;Cima Trenta - Welscher Berg;10.8846634;46.4507013;POINT (10.8846634 46.4507013);;;;;;peak
1876587388;Zweite Veneziaspitze - Cima Venezia II;10.6905716;46.4557811;POINT (10.6905716 46.4557811);;;;;;peak
1876587815;Hintere Rotspitze - Cima Rossa di Saent;10.7165925;46.4612136;POINT (10.7165925 46.4612136);;;;;;peak
1876589238;Salentspitz - Cima di Saent;10.7383729;46.4815695;POINT (10.7383729 46.4815695);;;;;;peak
1881387397;La Padella;11.1106163;45.9195235;POINT (11.1106163 45.9195235);;;;;;peak
1886079974;Col de Ciampac;11.6320386;46.4199435;POINT (11.6320386 46.4199435);;;;;;peak
1889476248;Cima di Cece - Cimon de Sés;11.6839946;46.2607604;POINT (11.6839946 46.2607604);;;;;;peak
1889573424;Unnamed;10.8400694;45.884784;POINT (10.8400694 45.884784);;;;;;
1890686749;Col Santo;11.7989967;46.2074138;POINT (11.7989967 46.2074138);;;;;;peak
1890686804;Spiz del Doch;11.7984769;46.2001123;POINT (11.7984769 46.2001123);;;;;;peak
1890687337;Unnamed;11.8012272;46.1896644;POINT (11.8012272 46.1896644);;;;;;peak
1890687853;Unnamed;11.7996249;46.210218;POINT (11.7996249 46.210218);;;;;;
1918994431;Doss Da Bugo;11.2056224;45.9840822;POINT (11.2056224 45.9840822);;;;;;peak
1920533025;Parolet;11.0760313;46.0238319;POINT (11.0760313 46.0238319);;;;;;peak
1923699634;Dos Alt;11.2189937;45.9712868;POINT (11.2189937 45.9712868);;;;;;peak
1923765101;Sommi;11.2435183;45.9883896;POINT (11.2435183 45.9883896);;;;;;peak
1951109338;Col Ombert;11.7984793;46.4183753;POINT (11.7984793 46.4183753);;;;;;peak
1961426532;Unnamed;10.9911654;45.8644472;POINT (10.9911654 45.8644472);;;;;;
1961426779;Unnamed;10.9903548;45.8685205;POINT (10.9903548 45.8685205);;;;;;
1970573624;Monte Pin;10.9671437;46.4344077;POINT (10.9671437 46.4344077);;;;;;peak
1970751374;Stübele - Cima Stubele;10.9379094;46.4669534;POINT (10.9379094 46.4669534);;;;;;peak
1980069778;Unnamed;11.6423511;46.4706834;POINT (11.6423511 46.4706834);;;;;;
1986092670;Unnamed;10.8309322;45.8617047;POINT (10.8309322 45.8617047);;;;;;
1989319572;Osservatorio;11.0979894;45.692871;POINT (11.0979894 45.692871);;;;;;
1998483116;Cima Palughet;11.9116243;46.1818225;POINT (11.9116243 46.1818225);;;;;;peak
2000632578;Dos di Laven;10.5596392;45.8954814;POINT (10.5596392 45.8954814);;;;;;peak
2008968348;Cima Candei;10.9298685;46.3943924;POINT (10.9298685 46.3943924);;;;;;peak
2008968352;Cima Lac;10.91603;46.3937812;POINT (10.91603 46.3937812);;;;;;peak
2008968354;Cima Vese;10.9177309;46.3902627;POINT (10.9177309 46.3902627);;;;;;peak
2009016129;Cima Lainert;10.9077833;46.4028959;POINT (10.9077833 46.4028959);;;;;;peak
2014230209;Cimon di Bolentina;10.8560827;46.356873;POINT (10.8560827 46.356873);;;;;;peak
2014230212;Piz di Montes;10.8437182;46.3487045;POINT (10.8437182 46.3487045);;;;;;peak
2021386989;Quota 3153;11.8734113;46.433827;POINT (11.8734113 46.433827);;;;;;peak
2021387014;Quota 3065;11.8755646;46.4346832;POINT (11.8755646 46.4346832);;;;;;peak
2023277901;Cima dei Bureloni;11.8320208;46.2976517;POINT (11.8320208 46.2976517);;;;;;peak
2058863307;Unnamed;10.8303065;45.9890783;POINT (10.8303065 45.9890783);;;;;;
2063479652;Cascate Nardis;10.7153395;46.1692645;POINT (10.7153395 46.1692645);;;;;;
2063481113;Unnamed;10.747064;46.1719203;POINT (10.747064 46.1719203);;;;;;
2069757458;Unnamed;10.654382;45.9637077;POINT (10.654382 45.9637077);;;;;;
2084543778;Monte Nuovo;11.0612864;46.4270992;POINT (11.0612864 46.4270992);;;;;;peak
2084543779;Monte Ozol;11.0531433;46.4187272;POINT (11.0531433 46.4187272);;;;;;peak
2084544761;Rufer;11.0743284;46.4404339;POINT (11.0743284 46.4404339);;;;;;peak
2085137515;Unnamed;10.6073796;45.9218901;POINT (10.6073796 45.9218901);;;;;;
2088311780;Cornetto;11.1862059;45.9423275;POINT (11.1862059 45.9423275);;;;;;peak
2092887766;Unnamed;11.6932759;46.3460259;POINT (11.6932759 46.3460259);;;;;;
2094988865;Monte Sole;10.764736;46.3995614;POINT (10.764736 46.3995614);;;;;;peak
2101193844;Unnamed;10.9374568;45.7645691;POINT (10.9374568 45.7645691);;;;;;
2122700422;Monte Corno;11.0623783;46.2245404;POINT (11.0623783 46.2245404);;;;;;peak
2122700425;Monte Fausior;11.0622596;46.1901105;POINT (11.0622596 46.1901105);;;;;;peak
2136035243;Monte Nambrone;10.7752289;46.2308747;POINT (10.7752289 46.2308747);;;;;;peak
2143345502;Cima Immink;11.8504281;46.2515644;POINT (11.8504281 46.2515644);;;;;;peak
2143346718;Cima Pradidali;11.8497027;46.2484306;POINT (11.8497027 46.2484306);;;;;;peak
2143353946;Sass d'Ortiga;11.9160665;46.237333;POINT (11.9160665 46.237333);;;;;;peak
2143358225;Sasso delle Lede;11.8735956;46.2392501;POINT (11.8735956 46.2392501);;;;;;peak
2143358549;Cima Canali;11.8636961;46.2439504;POINT (11.8636961 46.2439504);;;;;;peak
2143361927;Cimerlo;11.8485892;46.2241618;POINT (11.8485892 46.2241618);;;;;;peak
2161161762;Unnamed;11.0769226;45.8670598;POINT (11.0769226 45.8670598);;;;;;
2161891985;Mittlere Eggenspitze;10.7762636;46.4726395;POINT (10.7762636 46.4726395);;;;;;peak
2184716404;Unnamed;11.8022159;46.1376602;POINT (11.8022159 46.1376602);;;bench;;;
2185939771;Croce di Padela;11.86704;46.1658692;POINT (11.86704 46.1658692);;;;;;peak
2194879253;Cima del Vajolet - Vajoletspitze;11.6314676;46.4720495;POINT (11.6314676 46.4720495);;;;;;peak
2231885340;Sasso delle Dodici;11.7007536;46.4080754;POINT (11.7007536 46.4080754);;;;;;peak
2235869439;Cima Arinàs;11.7700803;46.1585271;POINT (11.7700803 46.1585271);;;;;;peak
2235869443;Cima dei Paradisi;11.6628301;46.2299924;POINT (11.6628301 46.2299924);;;;;;peak
2235869446;Cima della Stanga;11.8472174;46.2286584;POINT (11.8472174 46.2286584);;;;;;peak
2235869457;Pecolet;11.7735853;46.1470163;POINT (11.7735853 46.1470163);;;;;;peak
2235869473;Torre Pradidali;11.853226;46.2475332;POINT (11.853226 46.2475332);;;;;;peak
2254342031;Unnamed;10.7503221;46.0465054;POINT (10.7503221 46.0465054);;;;;;
2266873904;Unnamed;11.0992306;45.9221779;POINT (11.0992306 45.9221779);;;;;;
2285646849;Unnamed;10.7589031;46.0803156;POINT (10.7589031 46.0803156);;;;;;
2287365412;Unnamed;10.7888785;45.9751873;POINT (10.7888785 45.9751873);;;;;;peak
2290331651;Unnamed;11.0037409;46.4002508;POINT (11.0037409 46.4002508);;;;;;
2309515474;Belvedere della costa;10.8863335;45.9204693;POINT (10.8863335 45.9204693);;;;;;
2352413037;Trappola;11.116356;45.8048275;POINT (11.116356 45.8048275);;;;;;peak
2358508665;Kleiner Penegal - Piccolo Penegal;11.207447;46.424912;POINT (11.207447 46.424912);;;;;;peak
2362302585;Monte Conca;11.38443;46.14704;POINT (11.38443 46.14704);;;;;;peak
2364271167;Unnamed;10.8128738;46.2044568;POINT (10.8128738 46.2044568);;;parking;;;
2367637735;Rèdival;10.6137921;46.3086948;POINT (10.6137921 46.3086948);;;;;;peak
2371033641;Bagolo;10.5347943;46.0097552;POINT (10.5347943 46.0097552);;;;;;peak
2371033642;Boazzolo Nord;10.5002579;45.9853857;POINT (10.5002579 45.9853857);;;;;;peak
2371033643;Boazzolo;10.4965805;45.9792751;POINT (10.4965805 45.9792751);;;;;;peak
2371033644;Cima Cop di Breguzzo;10.5739713;46.0618634;POINT (10.5739713 46.0618634);;;;;;peak
2371033645;Graper di Stabolone;10.5455804;46.0095247;POINT (10.5455804 46.0095247);;;;;;peak
2371033646;Cima Bissina;10.5553661;46.0463275;POINT (10.5553661 46.0463275);;;;;;peak
2371033647;Cima Cop di Casa;10.5848207;46.0683655;POINT (10.5848207 46.0683655);;;;;;peak
2371033648;Cima Larga;10.4891748;46.0065709;POINT (10.4891748 46.0065709);;;;;;peak
2371033649;Cima Latola;10.5449129;46.041129;POINT (10.5449129 46.041129);;;;;;peak
2371033650;Cima Valbona;10.5712678;46.0242172;POINT (10.5712678 46.0242172);;;;;;peak
2371033651;Cima d'Arnò;10.5711781;46.041144;POINT (10.5711781 46.041144);;;;;;peak
2371033652;Cima d'Avolo;10.4943455;46.0547116;POINT (10.4943455 46.0547116);;;;;;peak
2371033653;Cima di Danerba;10.5647845;46.0467456;POINT (10.5647845 46.0467456);;;;;;peak
2371033654;Corno di Mezzo;10.5930607;46.0931436;POINT (10.5930607 46.0931436);;;;;;peak
2371033655;Corno di Trivena;10.569321;46.052418;POINT (10.569321 46.052418);;;;;;peak
2371033656;Corno di Vigo;10.5920735;46.0869259;POINT (10.5920735 46.0869259);;;;;;peak
2371033658;La Piramide;10.5091601;45.9920718;POINT (10.5091601 45.9920718);;;;;;peak
2371177754;Cingol del Sal;10.6019113;45.9874007;POINT (10.6019113 45.9874007);;;;;;peak
2371177755;Béna;10.6271193;46.0076566;POINT (10.6271193 46.0076566);;;;;;peak
2371177756;Monte Corona;10.5878287;45.9987964;POINT (10.5878287 45.9987964);;;;;;peak
2371177775;Unnamed;10.5093798;46.003177;POINT (10.5093798 46.003177);;;;;;
2371235292;Denti di Folletto;10.5873032;46.1283284;POINT (10.5873032 46.1283284);;;;;;peak
2378194098;Cima Folga;11.7546848;46.1984584;POINT (11.7546848 46.1984584);;;;;;peak
2378433363;Cima Prato Fiorito;10.8599864;46.1414112;POINT (10.8599864 46.1414112);;;;;;peak
2379382018;Cima d'Arzòn;11.7603182;46.2065463;POINT (11.7603182 46.2065463);;;;;;peak
2379383709;Unnamed;11.7603998;46.2066398;POINT (11.7603998 46.2066398);;;;;;
2381198360;La Cingla;10.5364297;46.0270173;POINT (10.5364297 46.0270173);;;;;;peak
2381716737;Dos de Trat;10.7542474;45.8671627;POINT (10.7542474 45.8671627);;;;;;peak
2384408131;Unnamed;11.1108661;46.0713931;POINT (11.1108661 46.0713931);;;;;;
2384411130;Unnamed;11.1113392;46.0714022;POINT (11.1113392 46.0714022);;;;;;
2384660859;Monte Varagna;10.8948388;45.8259357;POINT (10.8948388 45.8259357);;;;;;peak
2384661125;Dos de la Cronèla;10.8985778;45.8591124;POINT (10.8985778 45.8591124);;;;;;peak
2386602096;Cima di Laussa;11.6501534;46.4708338;POINT (11.6501534 46.4708338);;;;;;peak
2387188735;Unnamed;10.9504544;46.256837;POINT (10.9504544 46.256837);;;;;;
2387629752;Toval;11.2013883;46.4266705;POINT (11.2013883 46.4266705);;;;;;peak
2388706444;Doss dela Torta;10.764093;45.9663669;POINT (10.764093 45.9663669);;;;;;peak
2391542738;Unnamed;11.1862109;46.0501744;POINT (11.1862109 46.0501744);;;;;;
2391566411;Unnamed;11.1878151;46.0432845;POINT (11.1878151 46.0432845);;;;;;
2401446694;Monte Aguz;11.0446504;45.7224622;POINT (11.0446504 45.7224622);;;;;;peak
2401947861;Unnamed;10.5605667;46.0720884;POINT (10.5605667 46.0720884);;;;;;
2406981468;Cima Rinalt;10.6900948;45.8746129;POINT (10.6900948 45.8746129);;;;;;peak
2407302577;Unnamed;10.7671268;46.4374002;POINT (10.7671268 46.4374002);;;;;;
2407320911;La Palina;10.7706148;46.4516427;POINT (10.7706148 46.4516427);;;;;;
2410765508;Le Coronele - Tschagerspitz;11.6172609;46.4372985;POINT (11.6172609 46.4372985);;;;;;peak
2411021157;Monte Giumellino;11.7301241;46.4324437;POINT (11.7301241 46.4324437);;;;;;peak
2411021158;Sas d'Adam;11.7422826;46.4359061;POINT (11.7422826 46.4359061);;;;;;peak
2412292759;Unnamed;11.1847687;46.0580448;POINT (11.1847687 46.0580448);;;;;;
2412292763;Unnamed;11.1965054;46.0301062;POINT (11.1965054 46.0301062);;;;;;
2413005374;Croz dell'Altissimo;10.9413257;46.1694804;POINT (10.9413257 46.1694804);;;;;;peak
2414206490;Unnamed;10.7940682;46.0363551;POINT (10.7940682 46.0363551);;;;;;
2418170520;Unnamed;11.4876933;46.1077744;POINT (11.4876933 46.1077744);;;;;;
2420217664;Rocchetta;11.4530026;46.0429303;POINT (11.4530026 46.0429303);;;;;;peak
2420718078;San Lorenzo;11.4393899;46.0253596;POINT (11.4393899 46.0253596);;;;;;peak
2421046515;Monte Civeron;11.4860218;46.0356318;POINT (11.4860218 46.0356318);;;;;;peak
2423847622;Unnamed;11.6240848;46.4307767;POINT (11.6240848 46.4307767);;;;;;
2423927177;Col de Valvacin;11.7358878;46.4341947;POINT (11.7358878 46.4341947);;;;;;peak
2423927338;Sas Bianch de Roseal;11.7703335;46.4315778;POINT (11.7703335 46.4315778);;;;;;peak
2424008102;Sas Neigher;11.7802112;46.434191;POINT (11.7802112 46.434191);;;;;;peak
2424008103;Sas bianch;11.780533;46.4293685;POINT (11.780533 46.4293685);;;;;;peak
2424008104;Sas de Roces;11.7764095;46.4311841;POINT (11.7764095 46.4311841);;;;;;peak
2426609214;Punta Vallaccia;11.7080947;46.3948826;POINT (11.7080947 46.3948826);;;;;;peak
2426949808;Punta d'Albiolo;10.5791144;46.298022;POINT (10.5791144 46.298022);;;;;;peak
2428697684;Unnamed;11.7957953;46.1786373;POINT (11.7957953 46.1786373);Postazione del cannone;;;;;
2430046037;Unnamed;10.8292411;45.8805046;POINT (10.8292411 45.8805046);;;;;;
2430263837;Corno di Flavona;10.8967793;46.2464166;POINT (10.8967793 46.2464166);;;;;;peak
2432252078;Cima Sat;10.8229776;45.8861516;POINT (10.8229776 45.8861516);;;;;;peak
2440325468;Monte Salvat;10.7538424;46.2931049;POINT (10.7538424 46.2931049);;;;;;peak
2447924989;Cerva - Paterkopf;11.2052862;46.3673649;POINT (11.2052862 46.3673649);;;;;;peak
2451398595;Unnamed;11.1773213;46.0544865;POINT (11.1773213 46.0544865);;;bench;;;
2457534186;Unnamed;11.8650574;46.1611992;POINT (11.8650574 46.1611992);;;;;;
2461423254;Cros dent en sass;11.0165507;46.2955976;POINT (11.0165507 46.2955976);;wayside_cross;;;;
2461428551;La Crucola;11.015734;46.2941833;POINT (11.015734 46.2941833);;;;;;
2483472775;Unnamed;11.1282492;46.2232632;POINT (11.1282492 46.2232632);;;;;;
2483472788;Unnamed;11.1284208;46.222751;POINT (11.1284208 46.222751);;;;;;
2487948641;Unnamed;10.540409;45.9768871;POINT (10.540409 45.9768871);;;;;;
2487951224;Unnamed;10.5322317;45.9899317;POINT (10.5322317 45.9899317);;;;;;
2489783195;Col Camoz;11.8074852;46.1284606;POINT (11.8074852 46.1284606);;;;;;peak
2489783196;Col Guion;11.8649352;46.1607089;POINT (11.8649352 46.1607089);;;;;;peak
2489783197;Colle Cenguei;11.8620822;46.1787056;POINT (11.8620822 46.1787056);;;;;;peak
2489783198;Colle Stiozze;11.8683247;46.1789028;POINT (11.8683247 46.1789028);;;;;;peak
2489783220;Sanguarna;11.8506573;46.1782524;POINT (11.8506573 46.1782524);;;;;;peak
2489783221;Sasso Padella;11.8643702;46.1647465;POINT (11.8643702 46.1647465);;;;;;peak
2489823666;Agheré;11.85924;46.1250785;POINT (11.85924 46.1250785);;;;;;peak
2489823690;Cima Piadochin;11.8495723;46.1365109;POINT (11.8495723 46.1365109);;;;;;peak
2489823693;Cima Spizòti;11.892291;46.1488995;POINT (11.892291 46.1488995);;;;;;peak
2489823695;Cima Spizòti;11.8913566;46.1503256;POINT (11.8913566 46.1503256);;;;;;peak
2489823697;Col Mares;11.8117839;46.1203755;POINT (11.8117839 46.1203755);;;;;;peak
2489823699;Col San Piero;11.9009939;46.1504895;POINT (11.9009939 46.1504895);;;;;;peak
2489823703;Col della Parrocchia;11.8399161;46.1233575;POINT (11.8399161 46.1233575);;;;;;peak
2489823707;Colfierech;11.8797632;46.1468809;POINT (11.8797632 46.1468809);;;;;;peak
2489823710;Cordognè;11.8362445;46.1433497;POINT (11.8362445 46.1433497);;;;;;peak
2489823712;Costa di Cogn;11.8996456;46.165522;POINT (11.8996456 46.165522);;;;;;peak
2489823730;Monte Neva;11.9093502;46.1561816;POINT (11.9093502 46.1561816);;;;;;peak
2489823743;Sas del Cogol;11.8247298;46.2159524;POINT (11.8247298 46.2159524);;;;;;peak
2490186238;Unnamed;10.593597;46.1976845;POINT (10.593597 46.1976845);;;;;;
2491762654;Cima Feltraio;11.9013499;46.2125058;POINT (11.9013499 46.2125058);;;;;;peak
2491762661;Cima Sant'Anna;11.9134047;46.2405623;POINT (11.9134047 46.2405623);;;;;;peak
2491762666;Cima Sforcelloni;11.9130351;46.2297778;POINT (11.9130351 46.2297778);;;;;;peak
2491762671;Cima Tognòla;11.7710853;46.2314201;POINT (11.7710853 46.2314201);;;;;;peak
2491762676;Cima Val Cigolera;11.7434328;46.2590011;POINT (11.7434328 46.2590011);;;;;;peak
2491762684;Cima Wilma;11.8649815;46.2464475;POINT (11.8649815 46.2464475);;;;;;peak
2491762700;Cima d'Oltro;11.9068508;46.2207565;POINT (11.9068508 46.2207565);;;;;;peak
2491762708;Cima d'Ostio;11.8791881;46.2337853;POINT (11.8791881 46.2337853);;;;;;peak
2491762717;Cima di Lastéi;11.8917202;46.2477428;POINT (11.8917202 46.2477428);;;;;;peak
2491762724;Cima di Sèdole;11.8840293;46.2349103;POINT (11.8840293 46.2349103);;;;;;peak
2491762731;Cime Vani Alti;11.9208561;46.2438976;POINT (11.9208561 46.2438976);;;;;;peak
2491762738;Cime del Coro;11.9145338;46.2507768;POINT (11.9145338 46.2507768);;;;;;peak
2491762745;Unnamed;11.7311097;46.2654506;POINT (11.7311097 46.2654506);;;;;;peak
2491762752;Col Molinai;11.9084468;46.1970686;POINT (11.9084468 46.1970686);;;;;;peak
2491762761;Col di Muri;11.7820331;46.1134723;POINT (11.7820331 46.1134723);;;;;;peak
2491762769;Colbricòn Piccolo;11.7458507;46.2771904;POINT (11.7458507 46.2771904);;;;;;peak
2491762777;Colspiz;11.8908212;46.1833244;POINT (11.8908212 46.1833244);;;;;;peak
2491762800;Costazza;11.8034879;46.3013681;POINT (11.8034879 46.3013681);;;;;;peak
2491762807;Cusiglio;11.8296168;46.2597782;POINT (11.8296168 46.2597782);;;;;;peak
2491762814;Dalàibol;11.8946695;46.2011865;POINT (11.8946695 46.2011865);;;;;;peak
2491762846;Le Rocchette;11.9045548;46.2168215;POINT (11.9045548 46.2168215);;;;;;peak
2491762874;Pala dei Colombi;11.8958879;46.2427956;POINT (11.8958879 46.2427956);;;;;;peak
2491762881;Pala del Rifugio;11.9095542;46.2378821;POINT (11.9095542 46.2378821);;;;;;peak
2491762885;Pale del Garfol;11.9224158;46.1825464;POINT (11.9224158 46.1825464);;;;;;peak
2491762930;Punta Caldrolon;11.9116864;46.2256385;POINT (11.9116864 46.2256385);;;;;;peak
2491762937;Punta Cés;11.7556107;46.2682316;POINT (11.7556107 46.2682316);;;;;;peak
2491762944;Punta Figlio della Rosetta;11.828587;46.2602805;POINT (11.828587 46.2602805);;;;;;peak
2491762951;Punta Rolle;11.801805;46.2938788;POINT (11.801805 46.2938788);;;;;;peak
2491762955;Punta della Madonna;11.9122487;46.231675;POINT (11.9122487 46.231675);;;;;;peak
2491763029;Tacca Bianca;11.8933605;46.2110724;POINT (11.8933605 46.2110724);;;;;;peak
2491763038;Tognazza;11.7865908;46.2879833;POINT (11.7865908 46.2879833);;;;;;peak
2491763045;Tognòla;11.7263169;46.2334155;POINT (11.7263169 46.2334155);;;;;;peak
2491763060;Tognòla;11.7535236;46.2512687;POINT (11.7535236 46.2512687);;;;;;peak
2532644357;Cima Presena;10.5869653;46.2193497;POINT (10.5869653 46.2193497);;;;;;peak
2535495453;Unnamed;10.946652;46.2565599;POINT (10.946652 46.2565599);;;;;;
2558436563;Unnamed;11.0767467;45.9416459;POINT (11.0767467 45.9416459);;;bench;;;
2573139413;Unnamed;11.2965294;46.0889419;POINT (11.2965294 46.0889419);;;;;;
2573141421;Unnamed;11.2990668;46.0914438;POINT (11.2990668 46.0914438);;;;;;
2584876217;Monte Carone;10.7799873;45.8433568;POINT (10.7799873 45.8433568);;;;;;peak
2601027864;Unnamed;10.7800569;45.8433515;POINT (10.7800569 45.8433515);;;;;;
2606944989;Gran Vernel;11.8321343;46.4423985;POINT (11.8321343 46.4423985);;;;;;peak
2606944998;Pìcol Vernel;11.8341331;46.439598;POINT (11.8341331 46.439598);;;;;;peak
2616323842;Unnamed;10.7504102;46.2035618;POINT (10.7504102 46.2035618);;;;;;
2633632160;Unnamed;11.1151636;46.147113;POINT (11.1151636 46.147113);;;;;;
2636910011;SkyWalk Monte di Mezzocorona;11.1208787;46.2234459;POINT (11.1208787 46.2234459);;;;;;
2638134915;Monte Corona;11.0311697;45.9424247;POINT (11.0311697 45.9424247);;;;;;peak
2661346320;Col della Cimogna;11.6641593;46.0189579;POINT (11.6641593 46.0189579);;;;;;peak
2668495431;Lobbia Alta;10.5675276;46.1703985;POINT (10.5675276 46.1703985);;;;;;peak
2668495436;Lobbia Bassa;10.572249;46.1825772;POINT (10.572249 46.1825772);;;;;;peak
2687517941;Ostturm - Torre Est;11.6277192;46.461527;POINT (11.6277192 46.461527);;;;;;peak
2689511320;Dos de la Mot;11.2381683;46.1118091;POINT (11.2381683 46.1118091);;;;;;peak
2691821385;Unnamed;10.9876827;46.0029069;POINT (10.9876827 46.0029069);;;;;;
2692904278;Dosso del lago;11.2605843;46.1359191;POINT (11.2605843 46.1359191);;;;;;peak
2692923792;Unnamed;11.2962069;46.1383743;POINT (11.2962069 46.1383743);;;;;;peak
2704715871;Unnamed;10.6263707;46.2756356;POINT (10.6263707 46.2756356);;;;;;
2704715872;Unnamed;10.6235345;46.2798912;POINT (10.6235345 46.2798912);;;;;;
2704716517;Unnamed;10.6428658;46.2624739;POINT (10.6428658 46.2624739);;;;;;
2745704163;Canfedin;11.0138787;46.1191074;POINT (11.0138787 46.1191074);;;;;;peak
2757338804;Belvedere;11.077431;46.174521;POINT (11.077431 46.174521);;;;;;
2765439862;Monte Lefre;11.5489095;46.0594287;POINT (11.5489095 46.0594287);;;;;;peak
2774636561;Unnamed;10.9599443;45.982406;POINT (10.9599443 45.982406);;;;;;
2778193996;Unnamed;11.1028419;46.0655557;POINT (11.1028419 46.0655557);;;;;;
2785683924;Cima Delle Tavarade;11.5351;46.1365;POINT (11.5351 46.1365);;;;;;peak
2785683962;Tombolo Di Montaletto;11.5019;46.1554;POINT (11.5019 46.1554);;;;;;peak
2785925250;Cima Corma;11.5953556;46.1858278;POINT (11.5953556 46.1858278);;;;;;peak
2785925253;Cimon Di Busa Della Neve;11.5216308;46.2035055;POINT (11.5216308 46.2035055);;;;;;peak
2785925256;Col Degli Uccelli;11.5559161;46.1897793;POINT (11.5559161 46.1897793);;;;;;peak
2785925259;Col del vento;11.6126169;46.1851244;POINT (11.6126169 46.1851244);;;;;;peak
2785925271;Mugon;11.4888;46.1921;POINT (11.4888 46.1921);;;;;;peak
2785925277;Punta Socede;11.5870007;46.1667926;POINT (11.5870007 46.1667926);;;;;;peak
2786019456;Cima Di Valsolero;11.4492027;46.1676585;POINT (11.4492027 46.1676585);;;;;;peak
2807224970;Unnamed;10.8990654;45.8662224;POINT (10.8990654 45.8662224);;;;;;
2823357290;Cima Busazza;10.6103159;46.2238862;POINT (10.6103159 46.2238862);;;;;;peak
2823357291;Cima Cercen;10.629893;46.223018;POINT (10.629893 46.223018);;;;;;peak
2823357292;Cima Vermiglio;10.6524533;46.2212903;POINT (10.6524533 46.2212903);;;;;;peak
2858197833;Monte Nagià Grom;10.9490352;45.8625741;POINT (10.9490352 45.8625741);"Nomi alternativi: ""Monte Grom"", ""Monte Grumo""";battlefield;;;https://www.anamori.org/trinceenagiagrom/index.php?lng=it;peak
2859882211;Doss'Alto di Nago;10.9099814;45.8576113;POINT (10.9099814 45.8576113);;;;;;peak
2870620656;Roite;11.1608203;45.8090152;POINT (11.1608203 45.8090152);;;;;;peak
2874374328;Cappuccio di Pulcinella;11.1214979;45.8093149;POINT (11.1214979 45.8093149);;;;;;peak
2875982368;Monte Rust;11.2446995;45.9383814;POINT (11.2446995 45.9383814);;;;;;peak
2876160301;Monte Creino;10.9270056;45.8870267;POINT (10.9270056 45.8870267);;;;;;peak
2876189815;Piccolo Roite;11.1709918;45.801222;POINT (11.1709918 45.801222);;;;;;peak
2876204002;Monte Giovo;10.9635715;45.8374041;POINT (10.9635715 45.8374041);;;;;;peak
2893263621;Unnamed;10.8871871;45.9203331;POINT (10.8871871 45.9203331);;;;;;
2893263626;Unnamed;10.8859604;45.9204429;POINT (10.8859604 45.9204429);;;;;;
2894200073;Picco Deva;10.834617;45.9108275;POINT (10.834617 45.9108275);;;;;;peak
2905502445;Unnamed;11.5486364;46.0594137;POINT (11.5486364 46.0594137);;;;;;
2926157214;Monte Plische;11.136242;45.7019279;POINT (11.136242 45.7019279);;;;;;peak
2929195855;Cima Nera;10.6678424;46.4435456;POINT (10.6678424 46.4435456);;;;;;peak
2938182552;Unnamed;11.5644995;46.0073801;POINT (11.5644995 46.0073801);;;;;;
2950893608;Unnamed;10.9597007;46.1456643;POINT (10.9597007 46.1456643);;;;;;
